"well","value","type","plate","replicate","pct_effect"
"293","M20",783.5928,"drug","3","b",-2.08333333333333
"294","N20",87.6984,"drug","3","b",-6.58950617283951
"295","O20",1250.7,"drug","3","b",0.941358024691358
"296","P20",1755.9384,"drug","3","b",4.21296296296296
"297","A21",1794.0696,"drug","3","b",4.45987654320988
"298","B21",1355.5608,"drug","3","b",1.62037037037037
"299","C21",1574.8152,"drug","3","b",3.04012345679012
"300","D21",1498.5528,"drug","3","b",2.54629629629629
"301","E21",1698.7416,"drug","3","b",3.84259259259259
"302","F21",802.6584,"drug","3","b",-1.95987654320988
"303","G21",650.1336,"drug","3","b",-2.94753086419753
"304","H21",1241.1672,"drug","3","b",0.87962962962963
"305","I21",1612.9464,"drug","3","b",3.28703703703704
"306","J21",764.5272,"drug","3","b",-2.20679012345679
"307","K21",1355.5608,"drug","3","b",1.62037037037037
"308","L21",1632.012,"drug","3","b",3.41049382716049
"309","M21",1241.1672,"drug","3","b",0.87962962962963
"310","N21",1469.9544,"drug","3","b",2.36111111111111
"311","O21",612.0024,"drug","3","b",-3.19444444444445
"312","P21",2556.6936,"drug","3","b",9.39814814814815
"313","A22",2642.4888,"drug","3","b",9.9537037037037
"314","B22",1660.6104,"drug","3","b",3.59567901234568
"315","C22",955.1832,"drug","3","b",-0.972222222222222
"316","D22",1145.8392,"drug","3","b",0.262345679012344
"317","E22",1593.8808,"drug","3","b",3.16358024691358
"318","F22",583.404,"drug","3","b",-3.37962962962963
"319","G22",1203.036,"drug","3","b",0.632716049382716
"320","H22",1574.8152,"drug","3","b",3.04012345679012
"321","I22",2118.1848,"drug","3","b",6.55864197530864
"322","J22",1870.332,"drug","3","b",4.9537037037037
"323","K22",1450.8888,"drug","3","b",2.23765432098765
"324","L22",1727.34,"drug","3","b",4.02777777777778
"325","M22",1384.1592,"drug","3","b",1.80555555555556
"326","N22",1679.676,"drug","3","b",3.71913580246913
"327","O22",2013.324,"drug","3","b",5.87962962962963
"328","P22",1098.1752,"drug","3","b",-0.0462962962962975
"329","A23",2022.8568,"drug","3","b",5.94135802469136
"330","B23",2099.1192,"drug","3","b",6.43518518518519
"331","C23",1298.364,"drug","3","b",1.25
"332","D23",1527.1512,"drug","3","b",2.73148148148148
"333","E23",1317.4296,"drug","3","b",1.37345679012346
"334","F23",1622.4792,"drug","3","b",3.34876543209876
"335","G23",1803.6024,"drug","3","b",4.5216049382716
"336","H23",1765.4712,"drug","3","b",4.27469135802469
